ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
Q13496,0.10714,0.12501,0.1034,0.10507,0.12194,0.11299,0.11587,0.11809,0.13157,0.10599,0.10044,0.10969,0.12458,0.122,0.11566,0.11223,0.13851,0.12012,0.13701,0.12724,0.12439,0.11954,0.14507,0.10554,0.10626,0.12098,0.11018,0.11539,0.13278,0.11646,0.14036,0.11315,0.11543,0.11923,0.13007,0.11809,0.14368,0.13326,0.10662,0.13387,0.11327,0.14212,0.11708,0.12644,0.12629,0.12589,1.0,0.7295,0.77483,0.14395,0.18127,0.10537,0.10244,0.35407,0.40274,0.11593,0.12431,0.32777,0.28387,0.30269,0.20113,0.11981,0.11998,0.11652,0.11018,0.12579,0.12931,0.13335,0.15434,0.11466,0.106,0.13132,0.10674,0.11872,0.1056,0.12811,0.11376,0.11374,0.1161,0.12518,0.12347,0.11401,0.12152,0.10989,0.13194,0.11056,0.11138,0.11568,0.12462,0.15756,0.14048,0.11256,0.12801,0.10793,0.12098,0.10477,0.11547,0.109,0.12595,0.10107,0.11483,0.1112,0.10524,0.10529,0.10669,0.10238,0.10345,0.11697,0.12767,0.11544,0.14019,0.12199,0.12706,0.13086,0.11455,0.11433,0.14228,0.12638,0.12864,0.10596,0.10346,0.10756,0.11648,0.11196,0.11908,0.13479,0.11222,0.12661,0.13101,0.12705,0.11625,0.1204,0.10003,0.12248,0.15299,0.11959,0.12942,0.10798,0.1122,0.1118,0.13063,0.13874,0.12381,0.12868,0.12357,0.11281,0.1385,0.11865,0.11767,0.12976,0.11827,0.1165,0.11954,0.11323,0.13093,0.1164,0.14268,0.12416,0.10989,0.14204,0.10022,0.11549,0.13152,0.10594,0.11419,0.11668,0.12297,0.11531,0.09982,0.12308,0.12064,0.11713,0.12449,0.11465,0.1218,0.12084,0.11487,0.10687,0.1153,0.12173,0.10492,0.10585,0.11694,0.12531,0.11325,0.13673,0.12413,0.10557,0.11398,0.14499,0.13019,0.11262,0.12479,0.11327,0.1135,0.10876,0.10343,0.10304,0.1046,0.12661,0.1239,0.1075,0.11125,0.10794
Q13613,0.10109,0.12784,0.12094,0.10854,0.13627,0.13158,0.1177,0.14152,0.13054,0.10583,0.11866,0.11605,0.10776,0.1131,0.12892,0.11223,0.11228,0.11186,0.1209,0.13477,0.11155,0.1072,0.14475,0.11251,0.13809,0.12771,0.11165,0.12488,0.13115,0.11647,0.11508,0.11702,0.11976,0.11659,0.13358,0.11394,0.11453,0.12764,0.134,0.12367,0.10883,0.10712,0.11635,0.11538,0.1198,0.11097,0.7295,1.0,0.82963,0.17377,0.14308,0.11145,0.10177,0.35428,0.38363,0.11566,0.15254,0.30519,0.30719,0.32835,0.21671,0.11124,0.12001,0.13174,0.12526,0.11609,0.10645,0.15366,0.12609,0.11071,0.11208,0.10539,0.12049,0.11918,0.12441,0.13725,0.10738,0.10976,0.1253,0.11392,0.11702,0.1124,0.12817,0.10898,0.11919,0.10406,0.12041,0.11117,0.10741,0.13955,0.12064,0.10961,0.10391,0.11534,0.11213,0.11169,0.13664,0.12397,0.10883,0.10336,0.10798,0.11746,0.10992,0.10597,0.10456,0.10186,0.11154,0.11283,0.12203,0.12202,0.10189,0.12046,0.10594,0.11858,0.10944,0.09858,0.15036,0.10946,0.13272,0.11566,0.10957,0.1181,0.10936,0.12019,0.11113,0.134,0.12016,0.10814,0.1216,0.12834,0.10628,0.10438,0.11309,0.10648,0.13884,0.11615,0.11434,0.11426,0.11096,0.11799,0.12172,0.11676,0.11,0.14497,0.11433,0.12275,0.10888,0.12125,0.1058,0.12783,0.11371,0.10875,0.11805,0.10637,0.14201,0.12209,0.12854,0.11814,0.10596,0.12242,0.10712,0.11907,0.12501,0.11336,0.10797,0.12987,0.12199,0.11834,0.11822,0.12111,0.11366,0.13224,0.11737,0.13036,0.10983,0.10522,0.11102,0.12067,0.12052,0.10971,0.12326,0.11886,0.11613,0.12095,0.11513,0.11327,0.12456,0.10993,0.12642,0.15262,0.12877,0.12109,0.11691,0.10998,0.11728,0.10763,0.11642,0.11079,0.11733,0.12799,0.11635,0.11444,0.1225,0.12889
Q13614,0.1102,0.12489,0.10523,0.10286,0.13297,0.12421,0.12368,0.12832,0.11065,0.11175,0.11601,0.11217,0.12846,0.12377,0.11706,0.11998,0.14205,0.10922,0.12491,0.11796,0.11729,0.1371,0.12879,0.11976,0.11729,0.10211,0.11376,0.12319,0.14388,0.12906,0.1329,0.11541,0.1161,0.11686,0.12583,0.10548,0.13023,0.12232,0.13638,0.1241,0.11509,0.11447,0.14184,0.12862,0.12436,0.13353,0.77483,0.82963,1.0,0.15744,0.16529,0.1177,0.10969,0.37151,0.39892,0.13246,0.14167,0.31143,0.28284,0.3109,0.19605,0.12465,0.09506,0.1269,0.1264,0.14719,0.12354,0.12427,0.11613,0.11998,0.10712,0.11796,0.11087,0.12386,0.10428,0.11051,0.1191,0.11338,0.13471,0.1367,0.10317,0.1177,0.14953,0.12782,0.11832,0.11558,0.11596,0.1352,0.11643,0.11911,0.11807,0.11571,0.11647,0.12158,0.13933,0.11619,0.13635,0.11541,0.11683,0.11045,0.10104,0.11605,0.09785,0.11571,0.11651,0.11828,0.12946,0.13931,0.13811,0.10862,0.12293,0.11597,0.12895,0.10794,0.12039,0.11256,0.13797,0.1279,0.13141,0.10893,0.11918,0.11743,0.1072,0.10858,0.10972,0.1123,0.12139,0.11911,0.1153,0.11507,0.11345,0.1029,0.1045,0.12386,0.12537,0.11442,0.1094,0.12616,0.10933,0.11202,0.10652,0.11864,0.12005,0.12213,0.11913,0.11076,0.10473,0.15777,0.12135,0.13949,0.14056,0.11838,0.11274,0.1197,0.13034,0.11207,0.12634,0.13818,0.11942,0.11523,0.10008,0.12678,0.12333,0.14007,0.11351,0.1189,0.10681,0.12256,0.11138,0.11014,0.13033,0.13895,0.10818,0.11295,0.11001,0.11902,0.1203,0.11458,0.12345,0.11322,0.09891,0.11741,0.10632,0.10675,0.10814,0.11107,0.12354,0.11421,0.1085,0.15632,0.10678,0.11089,0.10778,0.11553,0.10799,0.12099,0.12096,0.10553,0.10387,0.12491,0.11666,0.10618,0.12982,0.12141
Q9NXD2,0.11008,0.12489,0.10623,0.11244,0.1282,0.11756,0.11494,0.12611,0.10719,0.1154,0.11157,0.12266,0.13527,0.11068,0.104,0.1057,0.1086,0.10705,0.10233,0.10852,0.11231,0.10793,0.12217,0.11268,0.1325,0.10224,0.11371,0.11857,0.12864,0.10901,0.11386,0.10865,0.11089,0.11844,0.11898,0.10836,0.12413,0.13855,0.10889,0.11886,0.10668,0.11168,0.10409,0.10622,0.10451,0.11098,0.14395,0.17377,0.15744,1.0,0.14324,0.1877,0.11134,0.15119,0.13851,0.11393,0.11657,0.14218,0.16457,0.13432,0.12305,0.11855,0.10733,0.11152,0.11462,0.13464,0.1208,0.1041,0.10793,0.10056,0.1304,0.10506,0.1177,0.10726,0.11462,0.10453,0.10474,0.12383,0.12267,0.10691,0.11361,0.10577,0.11257,0.10488,0.11413,0.13611,0.11405,0.10444,0.16313,0.1163,0.12252,0.13953,0.1237,0.10722,0.11652,0.16669,0.10975,0.10666,0.11965,0.11877,0.11509,0.10382,0.10292,0.10554,0.10254,0.09978,0.10873,0.12119,0.10891,0.09983,0.13363,0.10887,0.11569,0.12082,0.10641,0.11119,0.10316,0.11703,0.14836,0.16733,0.11037,0.12177,0.11736,0.11158,0.11197,0.11066,0.13524,0.12612,0.12909,0.13523,0.11426,0.11583,0.10873,0.12077,0.11112,0.13065,0.12645,0.11675,0.1167,0.11418,0.12829,0.11206,0.10208,0.10864,0.11101,0.12559,0.10337,0.11081,0.1122,0.11555,0.11297,0.11829,0.14036,0.1398,0.11906,0.10166,0.10481,0.10439,0.11832,0.11911,0.11414,0.1189,0.11868,0.11738,0.12443,0.11197,0.12178,0.10853,0.11505,0.11261,0.13055,0.12086,0.13304,0.12011,0.11633,0.13514,0.11732,0.10301,0.12523,0.11632,0.14479,0.10816,0.12485,0.11494,0.1044,0.12638,0.11429,0.10748,0.10798,0.12252,0.11718,0.10944,0.13139,0.12286,0.13283,0.12278,0.14238,0.11965,0.10781,0.11255,0.09945,0.11355,0.10798,0.10283
A4FU01,0.10141,0.15334,0.10725,0.10467,0.09786,0.11662,0.11684,0.10956,0.11039,0.10356,0.11551,0.11115,0.11589,0.10854,0.11321,0.10877,0.13689,0.1233,0.11861,0.1282,0.125,0.10393,0.10492,0.11243,0.11831,0.10146,0.11581,0.12389,0.10962,0.12073,0.12581,0.13217,0.11809,0.10562,0.10915,0.1003,0.11183,0.11093,0.10344,0.12374,0.12508,0.127,0.13089,0.10804,0.1216,0.11308,0.18127,0.14308,0.16529,0.14324,1.0,0.12607,0.11142,0.11263,0.11217,0.12131,0.10598,0.11174,0.12192,0.11809,0.12806,0.11663,0.12027,0.10528,0.11062,0.10281,0.1296,0.11606,0.12001,0.12012,0.13374,0.11696,0.12441,0.11496,0.13499,0.13145,0.11423,0.10321,0.1188,0.12885,0.11688,0.11573,0.11055,0.10059,0.12961,0.12308,0.10833,0.10854,0.11491,0.12861,0.1051,0.1137,0.12547,0.12559,0.10342,0.11075,0.10696,0.12564,0.13146,0.11675,0.10915,0.11032,0.10088,0.10598,0.1007,0.10395,0.12921,0.12479,0.1351,0.12338,0.11649,0.10706,0.12133,0.10964,0.12491,0.13197,0.10435,0.11765,0.11631,0.09494,0.13488,0.10888,0.11308,0.12065,0.12259,0.11652,0.10778,0.10214,0.12359,0.14217,0.11655,0.12842,0.11411,0.11764,0.09924,0.10186,0.11208,0.11143,0.10626,0.1117,0.11095,0.10748,0.10784,0.11345,0.10709,0.13563,0.12121,0.11674,0.10347,0.10756,0.10665,0.1105,0.12834,0.11615,0.12118,0.11945,0.0983,0.11042,0.11562,0.12221,0.12547,0.12606,0.10178,0.10896,0.11655,0.10713,0.12043,0.10124,0.11615,0.11245,0.09998,0.12165,0.11671,0.10547,0.10149,0.1074,0.10665,0.10694,0.11461,0.12848,0.11381,0.14929,0.12756,0.09895,0.13469,0.12431,0.11679,0.10172,0.11429,0.11111,0.11598,0.11763,0.10934,0.10844,0.12646,0.12002,0.12537,0.12324,0.09888,0.11381,0.11797,0.11325,0.10718,0.12016
Q9C0I1,0.11757,0.1118,0.11802,0.11881,0.11962,0.11879,0.13998,0.13126,0.11077,0.11422,0.10636,0.10592,0.1156,0.10301,0.11142,0.11222,0.11177,0.11567,0.11418,0.11209,0.11021,0.11764,0.10381,0.15022,0.13045,0.13478,0.12373,0.1245,0.09773,0.12247,0.11271,0.11245,0.11332,0.12027,0.09458,0.12357,0.10292,0.11181,0.11326,0.10742,0.12271,0.09948,0.11952,0.11132,0.11255,0.11957,0.10537,0.11145,0.1177,0.1877,0.12607,1.0,0.1146,0.10255,0.10331,0.10657,0.13423,0.15128,0.10353,0.13538,0.11288,0.10241,0.11326,0.12257,0.10842,0.11798,0.10422,0.11127,0.12731,0.102,0.1092,0.12405,0.11805,0.12485,0.12063,0.11787,0.11814,0.10807,0.10278,0.12736,0.10325,0.10945,0.11117,0.11684,0.11556,0.11689,0.12405,0.10507,0.11857,0.11148,0.10398,0.09959,0.10716,0.107,0.10347,0.10528,0.11721,0.11215,0.11292,0.12017,0.12316,0.11216,0.12878,0.11205,0.12532,0.1154,0.12204,0.1169,0.11088,0.12334,0.12196,0.10326,0.09496,0.10106,0.11289,0.10968,0.10492,0.09938,0.11996,0.12805,0.09971,0.11014,0.1241,0.10446,0.10526,0.11562,0.12136,0.1017,0.11465,0.1015,0.10628,0.114,0.11462,0.1033,0.12764,0.11103,0.10595,0.10571,0.11822,0.10305,0.11455,0.11377,0.11812,0.11871,0.13075,0.11769,0.1099,0.12171,0.12044,0.11166,0.11642,0.12148,0.10271,0.11161,0.10611,0.11219,0.10707,0.11274,0.10852,0.11572,0.11361,0.1116,0.09764,0.11662,0.10168,0.10531,0.11459,0.10419,0.12088,0.12464,0.1021,0.11145,0.11899,0.11724,0.10986,0.10397,0.1178,0.12174,0.11474,0.11214,0.11017,0.12271,0.10754,0.11953,0.11801,0.12154,0.11001,0.11247,0.11726,0.12178,0.10849,0.10682,0.11827,0.11948,0.11283,0.12364,0.13261,0.13009,0.12709,0.1106,0.11464,0.1196,0.1186,0.11758
Q8NCE2,0.11449,0.12322,0.12745,0.12112,0.13275,0.16032,0.14418,0.18003,0.13846,0.13711,0.13872,0.12949,0.13862,0.13915,0.16007,0.14226,0.14182,0.12971,0.14072,0.13787,0.16131,0.15111,0.14742,0.1486,0.15543,0.1602,0.2192,0.1839,0.15225,0.15504,0.15272,0.14559,0.17037,0.14433,0.20291,0.1532,0.1417,0.14354,0.13013,0.1549,0.14748,0.15725,0.1889,0.15554,0.15168,0.14476,0.10244,0.10177,0.10969,0.11134,0.11142,0.1146,1.0,0.11206,0.1579,0.10286,0.10324,0.11365,0.11109,0.12543,0.12063,0.11888,0.12098,0.14771,0.17342,0.14508,0.13512,0.13548,0.1684,0.1513,0.15584,0.1539,0.13891,0.13579,0.12847,0.11903,0.12279,0.1315,0.11011,0.12637,0.14324,0.14205,0.1351,0.12574,0.11676,0.13205,0.13769,0.13997,0.13047,0.12618,0.12902,0.13262,0.13209,0.12346,0.13811,0.10911,0.13752,0.12334,0.12671,0.11703,0.12151,0.15324,0.12721,0.13362,0.13051,0.15071,0.12235,0.12752,0.11849,0.13386,0.11851,0.16136,0.13613,0.15693,0.14953,0.1717,0.13345,0.13015,0.12665,0.13003,0.12356,0.13883,0.12557,0.13852,0.13914,0.13628,0.14244,0.1516,0.20228,0.15655,0.12095,0.12152,0.11671,0.1259,0.17085,0.16684,0.17797,0.17621,0.15758,0.16272,0.16148,0.14735,0.12834,0.136,0.14951,0.16009,0.14273,0.16652,0.15693,0.1708,0.14254,0.12658,0.17417,0.16657,0.16506,0.14848,0.13177,0.13444,0.14819,0.13341,0.1266,0.12826,0.11842,0.11313,0.1411,0.11812,0.11077,0.1411,0.13898,0.14277,0.13313,0.13209,0.12522,0.10981,0.13577,0.13684,0.14366,0.14929,0.1335,0.12716,0.12296,0.11597,0.11256,0.1101,0.10832,0.12759,0.15918,0.10639,0.13979,0.13851,0.14533,0.13392,0.12797,0.12841,0.122,0.15686,0.13754,0.1369,0.15157,0.13716,0.12498,0.11292,0.11427,0.15728
Q13615,0.11601,0.11133,0.10907,0.10295,0.10112,0.10951,0.11019,0.12567,0.10893,0.11037,0.11608,0.12477,0.11192,0.12025,0.12021,0.10914,0.13053,0.13483,0.12063,0.10957,0.13791,0.12243,0.11158,0.11324,0.11162,0.11017,0.1267,0.11121,0.11348,0.10908,0.12011,0.10845,0.12506,0.10938,0.13155,0.11824,0.11145,0.1251,0.11512,0.10846,0.11317,0.12283,0.11541,0.11791,0.13713,0.11899,0.35407,0.35428,0.37151,0.15119,0.11263,0.10255,0.11206,1.0,0.48154,0.14926,0.11715,0.21325,0.15067,0.1519,0.15466,0.10895,0.10518,0.11793,0.10832,0.12098,0.11072,0.11847,0.11381,0.11847,0.11373,0.1077,0.13179,0.14418,0.11609,0.10843,0.10783,0.15038,0.12449,0.1142,0.10828,0.11328,0.11752,0.11473,0.10042,0.10989,0.13276,0.11647,0.13408,0.11421,0.12989,0.1491,0.12038,0.0967,0.11897,0.10206,0.12277,0.10931,0.10014,0.11202,0.12417,0.11469,0.13069,0.10656,0.12076,0.10708,0.11953,0.1388,0.11171,0.11423,0.12748,0.12274,0.11622,0.12604,0.1109,0.11813,0.13351,0.12523,0.10614,0.13595,0.11623,0.1104,0.09945,0.12152,0.11244,0.11478,0.11263,0.11925,0.11106,0.12204,0.1055,0.1105,0.11779,0.10352,0.1147,0.1152,0.10925,0.12382,0.12188,0.11321,0.11124,0.11548,0.11483,0.10901,0.10532,0.11045,0.11502,0.11293,0.12033,0.10848,0.10714,0.12436,0.1431,0.11389,0.11884,0.12057,0.11203,0.12074,0.11338,0.14244,0.13052,0.11499,0.11841,0.1309,0.1017,0.11926,0.1146,0.10429,0.11812,0.11794,0.1204,0.10669,0.10665,0.13101,0.12034,0.11753,0.13416,0.12641,0.1142,0.12657,0.09286,0.1146,0.11757,0.13651,0.11489,0.1332,0.1098,0.15309,0.12053,0.10955,0.10928,0.1037,0.10004,0.12345,0.12165,0.09821,0.10472,0.10578,0.11129,0.12219,0.11925,0.10659,0.11364,0.10701
Q9NYA4,0.11088,0.11069,0.10909,0.10251,0.11053,0.11456,0.13018,0.10917,0.10306,0.11808,0.12356,0.12531,0.11574,0.11888,0.11435,0.11008,0.11189,0.1121,0.13036,0.11918,0.11984,0.12559,0.1147,0.14148,0.11323,0.12,0.10552,0.10974,0.10281,0.12456,0.12919,0.10583,0.13502,0.12239,0.12613,0.12514,0.1401,0.13638,0.11705,0.10319,0.11602,0.12339,0.1104,0.11422,0.1083,0.11486,0.40274,0.38363,0.39892,0.13851,0.11217,0.10331,0.1579,0.48154,1.0,0.12309,0.13235,0.17903,0.16987,0.1586,0.17481,0.12381,0.11697,0.11805,0.11686,0.1319,0.12005,0.11057,0.1089,0.1054,0.1164,0.12275,0.10943,0.13707,0.13257,0.11365,0.11745,0.11228,0.12644,0.11045,0.12458,0.13627,0.11454,0.10091,0.12167,0.1263,0.11923,0.11536,0.11038,0.09928,0.11492,0.10873,0.09846,0.11629,0.10775,0.1056,0.12107,0.10747,0.11252,0.10643,0.12796,0.10457,0.12466,0.10259,0.1124,0.0981,0.09862,0.12853,0.10991,0.11476,0.1133,0.11039,0.10793,0.1026,0.11339,0.10667,0.12157,0.10577,0.12065,0.12667,0.10836,0.1114,0.11978,0.11459,0.1076,0.11698,0.12089,0.11602,0.11886,0.11963,0.10542,0.11562,0.12538,0.12266,0.11772,0.14486,0.10969,0.11376,0.11561,0.1227,0.1082,0.10331,0.10852,0.10445,0.12677,0.10705,0.1153,0.14374,0.13228,0.11948,0.12638,0.11051,0.1342,0.12149,0.11329,0.13678,0.11628,0.12717,0.11449,0.11683,0.11821,0.10389,0.12156,0.12631,0.10853,0.11689,0.10895,0.11857,0.10631,0.11046,0.10852,0.10791,0.11862,0.11027,0.11549,0.11443,0.11317,0.13222,0.12166,0.10654,0.10321,0.10748,0.10313,0.10999,0.11325,0.10605,0.13233,0.1033,0.11008,0.12629,0.12707,0.11376,0.10791,0.11258,0.11014,0.10898,0.10621,0.10199,0.09889,0.11931,0.10003,0.1033,0.11934,0.10426
O95248,0.11319,0.10947,0.11581,0.11838,0.11051,0.12439,0.10797,0.1155,0.13064,0.10782,0.13845,0.1098,0.11859,0.09586,0.11382,0.09415,0.11161,0.1015,0.11163,0.11613,0.10496,0.11689,0.11526,0.10448,0.11799,0.11384,0.10432,0.1079,0.11788,0.10741,0.11781,0.11477,0.12064,0.1189,0.12496,0.11076,0.11847,0.12161,0.10646,0.10506,0.12943,0.13668,0.11573,0.11104,0.10529,0.10703,0.11593,0.11566,0.13246,0.11393,0.12131,0.10657,0.10286,0.14926,0.12309,1.0,0.2637,0.12902,0.11429,0.10665,0.11252,0.10339,0.12942,0.10801,0.10415,0.10097,0.13247,0.12143,0.12184,0.10156,0.11333,0.11644,0.10728,0.10629,0.11895,0.10904,0.11471,0.10682,0.10366,0.11115,0.13003,0.11407,0.11691,0.11669,0.11467,0.11829,0.13499,0.1154,0.13054,0.10664,0.12186,0.10339,0.13557,0.13568,0.10968,0.11293,0.12132,0.11957,0.1088,0.11059,0.0953,0.11159,0.09268,0.12562,0.11125,0.12141,0.11442,0.12089,0.10801,0.13555,0.11116,0.10479,0.14226,0.10112,0.13301,0.11257,0.11848,0.112,0.10831,0.10987,0.10788,0.10006,0.10351,0.12293,0.10697,0.14929,0.10831,0.11601,0.11217,0.11028,0.11347,0.12001,0.12781,0.11762,0.11795,0.14007,0.13117,0.11587,0.11366,0.11089,0.1053,0.11967,0.13384,0.10822,0.12134,0.11959,0.11776,0.12765,0.1047,0.13522,0.13039,0.10159,0.13123,0.12948,0.12023,0.10736,0.11319,0.13326,0.12715,0.10709,0.11417,0.09959,0.11762,0.12768,0.11312,0.12293,0.10434,0.12025,0.11219,0.10608,0.10409,0.10499,0.12444,0.12847,0.10077,0.11003,0.11133,0.12861,0.12998,0.10403,0.11312,0.10736,0.12715,0.10614,0.10553,0.12588,0.1044,0.10941,0.12522,0.11541,0.10301,0.10728,0.11296,0.11208,0.11789,0.12434,0.11392,0.11824,0.11969,0.11485,0.10843,0.13686,0.10891,0.11208
Q86WG5,0.10785,0.12084,0.12867,0.12386,0.11189,0.10875,0.1044,0.10874,0.11833,0.12593,0.11965,0.1299,0.113,0.11432,0.12498,0.11648,0.11236,0.11137,0.13063,0.11873,0.11383,0.12018,0.09794,0.1081,0.12428,0.10772,0.11022,0.11209,0.11091,0.1014,0.10568,0.10292,0.10816,0.11458,0.1217,0.12395,0.12422,0.11456,0.10708,0.10014,0.11284,0.10779,0.1004,0.09738,0.11169,0.09822,0.12431,0.15254,0.14167,0.11657,0.10598,0.13423,0.10324,0.11715,0.13235,0.2637,1.0,0.12398,0.13771,0.11615,0.12582,0.12524,0.1418,0.10659,0.11253,0.11294,0.10215,0.11494,0.11446,0.10536,0.11878,0.12219,0.11401,0.1095,0.11026,0.09989,0.11148,0.10523,0.11892,0.11553,0.1165,0.11147,0.13004,0.11495,0.11833,0.11684,0.10375,0.11197,0.10464,0.10026,0.13019,0.12567,0.13838,0.10806,0.1133,0.10631,0.11127,0.12641,0.11425,0.10275,0.10836,0.12505,0.11426,0.1141,0.10474,0.14001,0.11739,0.14077,0.11251,0.11665,0.14762,0.10988,0.12043,0.11415,0.10876,0.12716,0.12788,0.12218,0.11126,0.11559,0.11951,0.10653,0.11608,0.10506,0.11355,0.09894,0.1427,0.111,0.11512,0.12632,0.11149,0.11756,0.12614,0.11766,0.10742,0.1204,0.10642,0.12949,0.10462,0.10035,0.11052,0.10331,0.11681,0.10608,0.12359,0.11938,0.12696,0.10919,0.12087,0.13177,0.1215,0.10957,0.10539,0.10171,0.10611,0.11565,0.11249,0.11049,0.14451,0.11546,0.12829,0.11251,0.1058,0.111,0.10824,0.12223,0.12972,0.10556,0.1122,0.1097,0.13533,0.10537,0.10468,0.10534,0.11984,0.11148,0.10113,0.09995,0.11046,0.12628,0.12045,0.10392,0.11044,0.10844,0.10583,0.11624,0.12656,0.10192,0.11445,0.14004,0.10604,0.10476,0.11923,0.12012,0.1184,0.12017,0.12686,0.13112,0.13784,0.12349,0.12544,0.11159,0.13787,0.10978
Q9Y217,0.11692,0.11282,0.11113,0.10614,0.13963,0.12657,0.14459,0.10664,0.1118,0.12862,0.1407,0.10932,0.13104,0.11408,0.11917,0.10293,0.11012,0.10317,0.12455,0.13204,0.11727,0.13006,0.12398,0.09989,0.1119,0.12729,0.116,0.124,0.10459,0.1249,0.11058,0.13373,0.10764,0.11545,0.11182,0.11153,0.1207,0.11811,0.12355,0.12511,0.11348,0.13628,0.10905,0.11452,0.11168,0.12185,0.32777,0.30519,0.31143,0.14218,0.11174,0.15128,0.11365,0.21325,0.17903,0.12902,0.12398,1.0,0.64457,0.65211,0.21377,0.10793,0.1328,0.11884,0.11393,0.10825,0.12604,0.12868,0.12986,0.11269,0.12083,0.10963,0.15531,0.13198,0.10529,0.11292,0.12958,0.12324,0.11381,0.13153,0.11207,0.1142,0.12641,0.10844,0.11103,0.11043,0.13634,0.10859,0.12476,0.11447,0.10564,0.10928,0.12246,0.13152,0.11606,0.10207,0.12224,0.10998,0.12014,0.11265,0.11113,0.11319,0.11674,0.1247,0.1152,0.11424,0.10279,0.14621,0.10755,0.12745,0.12387,0.11221,0.11339,0.12791,0.1127,0.11639,0.10375,0.12121,0.12126,0.11347,0.10522,0.11799,0.11214,0.10708,0.11882,0.1138,0.11131,0.14762,0.12999,0.11438,0.11995,0.13795,0.10953,0.11057,0.10514,0.11839,0.11588,0.11661,0.1194,0.12117,0.14105,0.11744,0.1369,0.13386,0.12703,0.10524,0.13341,0.11362,0.13082,0.10768,0.11566,0.10292,0.13825,0.1094,0.13076,0.11702,0.11164,0.11926,0.11495,0.10507,0.11379,0.10909,0.1159,0.12506,0.11195,0.11241,0.11311,0.10892,0.11811,0.11311,0.09917,0.11593,0.11359,0.11617,0.11257,0.12731,0.11024,0.11294,0.12325,0.10709,0.10601,0.10622,0.12595,0.09906,0.10425,0.11014,0.11542,0.1458,0.10814,0.13071,0.11218,0.14684,0.1459,0.11353,0.12076,0.11725,0.11683,0.11462,0.11649,0.10964,0.11153,0.10758,0.11461,0.1233
