ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
Q9Y6J8,0.89942,0.89055,0.89075,0.89307,0.85293,0.82083,0.82708,0.79128,0.83476,0.72351,0.6884,0.75088,0.72064,0.6863,0.80227,0.76417,0.74607,0.72931,0.73087,0.73074,0.79998,0.83559,0.73963,0.78628,0.7781,0.74898,0.81283,0.80704,0.83186,0.6436,0.63545,0.63953,0.60095,0.64835,0.82433,0.80319,0.81322,0.81682,0.86094,0.69628,0.82418,0.70812,0.74134,0.74669,0.70926,0.0,0.88413,0.88924,0.87977,0.8842,0.89612,0.87047,0.85115,0.89198,0.8869,0.89791,0.89723,0.8707,0.88372,0.90634,0.8696,0.88113,0.87699,0.85347,0.87492,0.847,0.84007,0.86795,0.81938,0.84074,0.85486,0.87483,0.8579,0.86223,0.85897,0.84968,0.8537,0.86223,0.88489,0.84657,0.87715,0.8842,0.89361,0.87014,0.87678,0.8707,0.88365,0.87443,0.83422,0.87148,0.87524,0.88829,0.86357,0.87317,0.84734,0.86101,0.85782,0.86817,0.83004,0.88124,0.87056,0.86327,0.86887,0.86007,0.86953,0.85626,0.88825,0.86717,0.88345,0.86615,0.8735,0.89011,0.85006,0.89694,0.83471,0.87434,0.88461,0.86086,0.87351,0.86753,0.86559,0.87972,0.87944,0.88101,0.88945,0.83416,0.87195,0.85742,0.82742,0.83646,0.87297,0.85972,0.87669,0.87339,0.82727,0.85834,0.83052,0.82443,0.8465,0.81724,0.8566,0.8474,0.89943,0.85298,0.86993,0.8974,0.86647,0.82794,0.88551,0.85404,0.83671,0.87131,0.85954,0.88389,0.87225,0.85865,0.86937,0.86695,0.88326,0.89215,0.88574,0.88919,0.87805,0.88828,0.89595,0.91101,0.88797,0.81067,0.8349,0.89209,0.88847,0.87449,0.87663,0.89111,0.88916,0.88737,0.85096,0.88311,0.85812,0.83743,0.89021,0.89523,0.89275,0.88115,0.86239,0.87872,0.86499,0.86929,0.85295,0.84296,0.88169,0.88071,0.8908,0.8816,0.8821,0.85899,0.84859,0.84957,0.87611,0.8902,0.87327,0.90703,0.89134,0.83496
Q13496,0.8982,0.91136,0.89643,0.90475,0.87934,0.89155,0.88375,0.88417,0.88073,0.88621,0.89422,0.87925,0.89122,0.89177,0.88309,0.88849,0.8867,0.87968,0.8707,0.87093,0.89576,0.88924,0.86302,0.88464,0.89705,0.87905,0.87721,0.88056,0.86721,0.88121,0.86253,0.87804,0.89248,0.88912,0.86818,0.87805,0.85804,0.862,0.88864,0.87486,0.89712,0.85724,0.88403,0.87651,0.86853,0.88413,0.0,0.26665,0.21118,0.85909,0.84224,0.90482,0.88685,0.6317,0.60127,0.8962,0.88349,0.67421,0.72487,0.70065,0.80668,0.86965,0.88348,0.88754,0.88965,0.86804,0.8846,0.87321,0.84209,0.90253,0.89328,0.87817,0.89273,0.88659,0.90304,0.88423,0.9005,0.88258,0.88232,0.88085,0.88877,0.88272,0.88127,0.8978,0.88013,0.89403,0.90536,0.89031,0.88143,0.86468,0.87012,0.90502,0.88893,0.88985,0.87275,0.9047,0.89353,0.89814,0.88454,0.89942,0.89193,0.88372,0.89572,0.89404,0.89613,0.89595,0.91026,0.88732,0.88501,0.89634,0.864,0.8981,0.87344,0.86937,0.88819,0.88849,0.86648,0.88171,0.89227,0.90307,0.90044,0.89904,0.89054,0.89322,0.88667,0.87737,0.88962,0.8907,0.86742,0.87455,0.89796,0.89099,0.89838,0.89112,0.8463,0.88956,0.88403,0.89883,0.88768,0.88509,0.88405,0.87518,0.88842,0.86701,0.88318,0.89928,0.87975,0.88823,0.90116,0.8812,0.89248,0.87881,0.89142,0.89417,0.86688,0.88731,0.86965,0.88754,0.89424,0.86617,0.90745,0.89773,0.87002,0.90659,0.89052,0.91134,0.88985,0.8904,0.90678,0.88824,0.89792,0.89741,0.89483,0.90293,0.89117,0.88986,0.88973,0.90234,0.88444,0.88084,0.89881,0.90118,0.88238,0.90056,0.89486,0.88689,0.87794,0.89229,0.89969,0.86871,0.87782,0.89254,0.88415,0.89852,0.89681,0.89027,0.89214,0.89553,0.89544,0.86817,0.89169,0.90627,0.90194,0.88946
Q13613,0.89998,0.90809,0.91159,0.91082,0.88436,0.89839,0.88047,0.87808,0.87784,0.89148,0.8941,0.89293,0.89987,0.88692,0.86731,0.88844,0.88424,0.89185,0.87438,0.87528,0.89109,0.89224,0.86575,0.89667,0.87548,0.88558,0.89177,0.87885,0.86689,0.87976,0.86429,0.88835,0.88776,0.8857,0.86985,0.89729,0.88969,0.86928,0.86842,0.88338,0.90371,0.89723,0.88937,0.88068,0.87995,0.88924,0.26665,0.0,0.17469,0.83574,0.86485,0.90893,0.88519,0.64165,0.61743,0.91218,0.85267,0.68336,0.70128,0.68843,0.78397,0.89735,0.87639,0.87716,0.8803,0.87997,0.89745,0.85882,0.87722,0.8965,0.89784,0.90464,0.89152,0.90286,0.90711,0.88815,0.90737,0.87718,0.89427,0.89889,0.88569,0.90555,0.87324,0.89258,0.88948,0.90879,0.89734,0.89898,0.90952,0.85821,0.89281,0.89718,0.89106,0.8982,0.88554,0.90582,0.88042,0.88129,0.90072,0.89595,0.89901,0.87889,0.89881,0.88928,0.90107,0.88868,0.89417,0.88846,0.87995,0.87793,0.89014,0.89558,0.88973,0.88981,0.904,0.90087,0.86691,0.89576,0.87251,0.88626,0.89347,0.89525,0.89081,0.88642,0.907,0.86677,0.88737,0.88532,0.87674,0.88025,0.87762,0.89315,0.88489,0.88689,0.86826,0.88607,0.89057,0.89023,0.88952,0.88255,0.88004,0.89192,0.89834,0.8656,0.89627,0.88159,0.89606,0.88187,0.90413,0.89191,0.89183,0.89746,0.88988,0.90027,0.86644,0.87902,0.87849,0.89169,0.88607,0.88475,0.90764,0.88343,0.88495,0.89921,0.90957,0.90621,0.88654,0.89486,0.89334,0.89581,0.90356,0.88069,0.88104,0.88938,0.90201,0.90048,0.89793,0.8794,0.87573,0.88747,0.91817,0.90407,0.89268,0.89361,0.8939,0.9006,0.87505,0.8949,0.89805,0.8505,0.8714,0.89107,0.89129,0.88158,0.88533,0.9036,0.89808,0.89608,0.89527,0.89053,0.88878,0.89925,0.91106,0.87997
Q13614,0.90327,0.90439,0.89931,0.90153,0.87266,0.88954,0.86617,0.88069,0.8958,0.89294,0.89757,0.88913,0.88819,0.8752,0.88634,0.89209,0.86841,0.88204,0.86752,0.88645,0.89548,0.86901,0.87677,0.88317,0.88352,0.88957,0.8879,0.87557,0.85684,0.86299,0.85998,0.87617,0.88695,0.88534,0.87499,0.89477,0.86783,0.87021,0.87627,0.88183,0.89517,0.88544,0.86474,0.87268,0.88222,0.87977,0.21118,0.17469,0.0,0.8389,0.85504,0.89707,0.88477,0.61878,0.6075,0.90257,0.86673,0.67777,0.71163,0.69736,0.79966,0.88284,0.89628,0.8877,0.88648,0.86486,0.88945,0.877,0.88648,0.89468,0.90113,0.88854,0.89652,0.89518,0.89819,0.90365,0.90874,0.88233,0.86829,0.88099,0.90219,0.88869,0.85794,0.88952,0.89795,0.89216,0.89898,0.87981,0.90158,0.89075,0.89244,0.86603,0.89185,0.87915,0.8532,0.87877,0.88256,0.88842,0.8811,0.8903,0.89689,0.87045,0.90718,0.8857,0.89647,0.87956,0.88319,0.88003,0.86181,0.8966,0.89366,0.89618,0.87345,0.89478,0.88602,0.89475,0.87036,0.8741,0.88021,0.89361,0.88858,0.88909,0.89456,0.89457,0.89939,0.89286,0.88259,0.89204,0.89594,0.89524,0.87381,0.89849,0.8943,0.86581,0.87142,0.89345,0.89404,0.88263,0.88851,0.89584,0.89374,0.87528,0.89261,0.88422,0.88119,0.89455,0.90317,0.8545,0.88737,0.87496,0.86508,0.8858,0.8893,0.89027,0.86997,0.89135,0.87092,0.88226,0.88976,0.89235,0.90669,0.89161,0.88978,0.88582,0.907,0.893,0.89544,0.88519,0.90152,0.89218,0.86134,0.86591,0.90146,0.90144,0.899,0.88323,0.88445,0.89261,0.88663,0.89327,0.91032,0.90894,0.89962,0.89844,0.88475,0.89039,0.8821,0.90702,0.90434,0.85015,0.89293,0.89748,0.90243,0.88852,0.89477,0.89443,0.88866,0.90316,0.90385,0.87584,0.88683,0.90433,0.88863,0.88251
Q9NXD2,0.90059,0.88335,0.90837,0.89671,0.87278,0.89177,0.89251,0.89535,0.88887,0.88948,0.89407,0.88134,0.86496,0.89254,0.90541,0.8925,0.89866,0.89628,0.9071,0.89256,0.8965,0.89277,0.89186,0.90213,0.88565,0.89883,0.88598,0.88195,0.87336,0.88771,0.89261,0.89112,0.89119,0.89545,0.89161,0.89654,0.88893,0.87529,0.89575,0.89865,0.89802,0.89786,0.9109,0.89949,0.9003,0.8842,0.85909,0.83574,0.8389,0.0,0.86932,0.82363,0.89431,0.86376,0.83906,0.90946,0.90049,0.86998,0.84785,0.8624,0.87987,0.89451,0.89987,0.90166,0.89919,0.8767,0.88096,0.88206,0.9079,0.89257,0.86331,0.89286,0.90165,0.892,0.88026,0.90313,0.89089,0.90307,0.90636,0.90553,0.89846,0.89733,0.9066,0.89373,0.90128,0.90024,0.89631,0.90201,0.8398,0.89661,0.87128,0.88441,0.88336,0.90279,0.90337,0.84867,0.89558,0.89036,0.88366,0.89691,0.903,0.90004,0.90953,0.88545,0.89566,0.89447,0.89925,0.89154,0.9069,0.90435,0.88518,0.89642,0.90208,0.89495,0.90708,0.89019,0.90588,0.87908,0.85685,0.85349,0.89086,0.89659,0.89625,0.88666,0.89535,0.89167,0.8769,0.87321,0.88774,0.87098,0.89276,0.9003,0.90382,0.8996,0.89721,0.87826,0.89116,0.88982,0.88716,0.89124,0.87919,0.8893,0.89773,0.89486,0.89422,0.87741,0.89471,0.90164,0.9027,0.8928,0.89905,0.89972,0.8776,0.88132,0.89977,0.8881,0.90868,0.89566,0.90873,0.89348,0.8882,0.90181,0.90225,0.90202,0.91769,0.9049,0.88371,0.88701,0.8963,0.89956,0.8752,0.87407,0.87193,0.90636,0.89353,0.88686,0.88702,0.90655,0.87596,0.88455,0.89966,0.90081,0.89365,0.89437,0.90036,0.87041,0.88751,0.89162,0.8962,0.89383,0.88779,0.89282,0.87959,0.87588,0.87062,0.88409,0.87241,0.87818,0.8959,0.90166,0.9039,0.91136,0.90293,0.90423
A4FU01,0.91721,0.86888,0.9002,0.90637,0.89119,0.89419,0.88011,0.88472,0.89901,0.89772,0.89303,0.89821,0.89282,0.89194,0.89658,0.89966,0.88383,0.88019,0.8783,0.88598,0.89315,0.89046,0.89517,0.88627,0.88885,0.8912,0.89111,0.87491,0.90113,0.90056,0.87335,0.87431,0.89381,0.88386,0.89083,0.90315,0.88791,0.88747,0.90417,0.89072,0.88461,0.87351,0.88038,0.89198,0.87946,0.89612,0.84224,0.86485,0.85504,0.86932,0.0,0.86548,0.90465,0.87515,0.88685,0.90801,0.88457,0.89625,0.88196,0.90489,0.87788,0.88362,0.88546,0.90289,0.89158,0.90278,0.87323,0.89471,0.87199,0.89606,0.8841,0.8991,0.88415,0.91163,0.88713,0.88739,0.88969,0.90962,0.89445,0.87588,0.88953,0.8952,0.89902,0.89856,0.90454,0.9007,0.89794,0.8933,0.90985,0.87455,0.89297,0.9001,0.8764,0.89112,0.89996,0.8961,0.8935,0.88918,0.88802,0.90489,0.91331,0.88319,0.90091,0.90002,0.90418,0.89443,0.88732,0.88532,0.86949,0.90036,0.89946,0.90331,0.88191,0.89826,0.88916,0.89897,0.88886,0.89029,0.89821,0.90299,0.89492,0.89989,0.89948,0.8779,0.89093,0.89256,0.89723,0.90193,0.87519,0.86977,0.89649,0.9001,0.88739,0.89257,0.90284,0.90194,0.89831,0.88942,0.89604,0.89414,0.88192,0.89244,0.90441,0.90055,0.88744,0.8687,0.88284,0.89336,0.90175,0.89348,0.90068,0.89909,0.87354,0.89603,0.88155,0.89227,0.90383,0.90207,0.90207,0.87475,0.8799,0.89818,0.9037,0.90398,0.91102,0.90654,0.90202,0.90036,0.89052,0.89813,0.90284,0.89372,0.88628,0.90712,0.9065,0.89659,0.90013,0.90694,0.89759,0.89115,0.90274,0.88729,0.87477,0.90771,0.86767,0.90009,0.899,0.91152,0.88684,0.90065,0.89912,0.88965,0.90137,0.88719,0.87482,0.89916,0.88827,0.88937,0.90954,0.91022,0.88352,0.90207,0.88661,0.8849
Q9C0I1,0.88009,0.912,0.88808,0.88782,0.88673,0.88024,0.85251,0.86803,0.90093,0.89936,0.90532,0.90115,0.88321,0.8975,0.89566,0.89689,0.89241,0.89105,0.89236,0.89307,0.89697,0.87286,0.90211,0.86063,0.87347,0.8777,0.8649,0.88956,0.90496,0.89385,0.89883,0.88935,0.89166,0.88443,0.90264,0.88915,0.90369,0.88756,0.89615,0.89322,0.90204,0.90215,0.90373,0.89259,0.8833,0.87047,0.90482,0.90893,0.89707,0.82363,0.86548,0.0,0.89165,0.91147,0.90362,0.90823,0.87161,0.85838,0.89997,0.87748,0.90905,0.90728,0.89199,0.88831,0.89147,0.87683,0.89835,0.89265,0.87827,0.9015,0.88832,0.88443,0.88558,0.88682,0.89686,0.89459,0.88004,0.90077,0.90246,0.89977,0.90633,0.90166,0.90126,0.89557,0.89508,0.90316,0.88831,0.90429,0.88589,0.90187,0.89766,0.91359,0.89584,0.89266,0.89629,0.89253,0.89481,0.88757,0.89909,0.88179,0.87845,0.87908,0.86798,0.88708,0.89226,0.87392,0.88878,0.89354,0.89703,0.9016,0.89216,0.90311,0.90298,0.89435,0.90282,0.89627,0.90625,0.90525,0.89321,0.88351,0.89655,0.89904,0.86496,0.90366,0.89441,0.88637,0.88056,0.90576,0.88738,0.89876,0.89938,0.88084,0.8628,0.88941,0.87473,0.89298,0.90088,0.90291,0.88571,0.90289,0.8906,0.88431,0.90263,0.9044,0.86681,0.89643,0.89523,0.91279,0.89051,0.89078,0.89776,0.87743,0.89984,0.89938,0.89146,0.89179,0.8869,0.90028,0.89958,0.89332,0.90376,0.90109,0.90951,0.90239,0.91359,0.91313,0.90074,0.89,0.89563,0.8949,0.89568,0.89847,0.89065,0.89985,0.89743,0.89524,0.89911,0.88228,0.89391,0.8936,0.8947,0.88363,0.91203,0.88074,0.8863,0.89387,0.89885,0.8917,0.8837,0.88299,0.90459,0.90585,0.89932,0.88198,0.88942,0.89823,0.89992,0.88808,0.89146,0.89394,0.89604,0.90896,0.88723,0.89022
Q8NCE2,0.88439,0.8862,0.86562,0.87031,0.8717,0.84065,0.86233,0.82382,0.8593,0.86663,0.86505,0.87524,0.85865,0.8594,0.8488,0.8653,0.85767,0.86597,0.85608,0.86309,0.83912,0.8454,0.85448,0.85694,0.84438,0.83913,0.7798,0.81173,0.84556,0.84379,0.84137,0.85397,0.83842,0.86192,0.80367,0.84666,0.8632,0.86088,0.87104,0.84172,0.8486,0.84139,0.81251,0.84845,0.84769,0.85115,0.88685,0.88519,0.88477,0.89431,0.90465,0.89165,0.0,0.88934,0.86323,0.90625,0.89826,0.89417,0.88395,0.88059,0.88305,0.8881,0.88914,0.85332,0.82032,0.86266,0.86026,0.8664,0.83128,0.84691,0.84628,0.85362,0.85461,0.87439,0.87953,0.87714,0.8853,0.86936,0.88244,0.87687,0.86417,0.86746,0.86696,0.88129,0.8794,0.86935,0.85942,0.85218,0.87697,0.87109,0.87482,0.87724,0.86289,0.87751,0.86346,0.89111,0.86863,0.88378,0.8768,0.88049,0.88044,0.84958,0.87783,0.87004,0.87494,0.85115,0.87832,0.88361,0.88762,0.86364,0.88047,0.84087,0.87174,0.84618,0.85765,0.84259,0.87142,0.86803,0.87786,0.87271,0.88254,0.8619,0.89017,0.86962,0.86153,0.86127,0.86075,0.84776,0.79441,0.84216,0.88735,0.88967,0.88812,0.87467,0.82816,0.82698,0.82356,0.83477,0.84104,0.84275,0.83623,0.85307,0.86539,0.86441,0.85621,0.84669,0.85108,0.84449,0.84926,0.83417,0.85378,0.87109,0.83911,0.84364,0.84379,0.84489,0.87381,0.86501,0.87168,0.88054,0.88093,0.86848,0.89087,0.9009,0.90223,0.90828,0.88688,0.8595,0.87191,0.87884,0.87786,0.86443,0.88015,0.89998,0.87185,0.87316,0.86038,0.84608,0.87073,0.87936,0.88668,0.89026,0.89327,0.89473,0.88933,0.87153,0.84189,0.89008,0.85605,0.85873,0.85207,0.86504,0.87208,0.87356,0.86781,0.83869,0.85492,0.86091,0.86036,0.86362,0.87765,0.88982,0.88351,0.84177
Q13615,0.89322,0.91182,0.90471,0.9073,0.90073,0.88314,0.89586,0.88679,0.88844,0.89791,0.89594,0.87323,0.88088,0.8771,0.89293,0.89599,0.89321,0.88964,0.89132,0.88573,0.88107,0.87589,0.89258,0.88907,0.88614,0.89198,0.87943,0.88751,0.89197,0.88387,0.88362,0.89294,0.8718,0.89261,0.88003,0.88236,0.88906,0.87926,0.89511,0.90062,0.89875,0.89095,0.89068,0.88513,0.87074,0.89198,0.6317,0.64165,0.61878,0.86376,0.87515,0.91147,0.88934,0.0,0.51282,0.854,0.90521,0.78875,0.85254,0.83675,0.87072,0.90413,0.89259,0.89053,0.90229,0.87976,0.90175,0.88955,0.89126,0.90521,0.9001,0.89352,0.88011,0.86597,0.88452,0.9079,0.89884,0.86885,0.89354,0.89728,0.89178,0.89498,0.88387,0.90196,0.89469,0.89791,0.88555,0.90016,0.87461,0.89242,0.86692,0.8536,0.89649,0.90609,0.89608,0.90841,0.87912,0.88087,0.89432,0.89666,0.87887,0.8946,0.88451,0.89687,0.88356,0.89185,0.89283,0.8577,0.89368,0.89006,0.88784,0.87221,0.89554,0.88942,0.88102,0.9024,0.86343,0.89071,0.89786,0.88725,0.89954,0.90343,0.89383,0.89933,0.89399,0.89622,0.89914,0.87908,0.89149,0.87853,0.90109,0.89918,0.89495,0.90658,0.89033,0.88905,0.89613,0.869,0.89536,0.89735,0.8776,0.89732,0.8971,0.89813,0.89234,0.88301,0.88389,0.89682,0.87143,0.89111,0.8962,0.88469,0.86731,0.88985,0.8877,0.87626,0.89168,0.90119,0.87596,0.86777,0.90365,0.89405,0.89093,0.89733,0.91434,0.89302,0.87763,0.8921,0.89506,0.89336,0.90169,0.90176,0.89935,0.89133,0.88931,0.90112,0.86994,0.8935,0.88602,0.88209,0.91422,0.90808,0.90048,0.88097,0.89985,0.87568,0.89432,0.85593,0.88887,0.88925,0.89215,0.90145,0.90404,0.88006,0.88157,0.90179,0.89617,0.89705,0.88918,0.87662,0.89358,0.88939,0.9012,0.89544
Q9NYA4,0.90879,0.89189,0.90161,0.90622,0.89843,0.89367,0.86484,0.8961,0.90047,0.89108,0.8825,0.89349,0.88479,0.89244,0.88381,0.89767,0.88721,0.89513,0.88936,0.88934,0.88709,0.87055,0.87495,0.87288,0.88811,0.87936,0.89751,0.89012,0.90244,0.88219,0.88129,0.90071,0.88188,0.88127,0.88728,0.88459,0.86854,0.86306,0.88838,0.89183,0.8864,0.8772,0.88741,0.89324,0.89969,0.8869,0.60127,0.61743,0.6075,0.83906,0.88685,0.90362,0.86323,0.51282,0.0,0.89599,0.88033,0.83032,0.84227,0.85751,0.81784,0.88122,0.89644,0.87303,0.89384,0.87706,0.89353,0.88353,0.89995,0.90002,0.89056,0.89474,0.89728,0.8844,0.8715,0.88067,0.89255,0.89713,0.88743,0.89111,0.89896,0.85663,0.90615,0.89629,0.89739,0.87518,0.89235,0.89138,0.90026,0.89053,0.88899,0.88259,0.90803,0.8973,0.89786,0.90147,0.88707,0.88888,0.89308,0.90409,0.86846,0.88765,0.89849,0.89726,0.89064,0.8945,0.90287,0.86944,0.90789,0.89686,0.88735,0.90426,0.89518,0.90216,0.89961,0.90295,0.89223,0.88799,0.87736,0.87963,0.90025,0.90875,0.88161,0.88018,0.90037,0.88934,0.88618,0.89277,0.88519,0.87957,0.89409,0.88445,0.86988,0.88964,0.88576,0.85836,0.90372,0.88281,0.89075,0.88593,0.8892,0.90308,0.89793,0.8995,0.879,0.90484,0.90103,0.87715,0.89085,0.88533,0.88752,0.90052,0.87917,0.89367,0.88682,0.85832,0.88276,0.87022,0.88301,0.88655,0.89094,0.90825,0.87808,0.87898,0.91186,0.90403,0.90131,0.89115,0.895,0.90681,0.90435,0.89906,0.90119,0.90033,0.88033,0.89623,0.88305,0.87094,0.88929,0.89452,0.91178,0.90789,0.89934,0.90367,0.88634,0.90133,0.87596,0.91223,0.89359,0.89693,0.86886,0.89611,0.88873,0.89815,0.9051,0.88705,0.88608,0.88236,0.90486,0.88699,0.9029,0.90711,0.91596,0.90336
O95248,0.89548,0.91371,0.89136,0.89508,0.89421,0.90549,0.89729,0.89781,0.88063,0.8941,0.86366,0.89919,0.89255,0.90425,0.88861,0.90563,0.88881,0.90203,0.89015,0.89412,0.90366,0.89453,0.89445,0.90193,0.89696,0.90672,0.89991,0.90461,0.89638,0.9036,0.89904,0.89977,0.89659,0.88755,0.88899,0.89115,0.89107,0.8725,0.89587,0.90366,0.90165,0.89561,0.8932,0.89959,0.90031,0.89791,0.8962,0.91218,0.90257,0.90946,0.90801,0.90823,0.90625,0.854,0.89599,0.0,0.74231,0.90863,0.89133,0.89586,0.89923,0.91082,0.90358,0.89402,0.91075,0.90031,0.88529,0.90117,0.89659,0.90504,0.90463,0.89085,0.9072,0.91069,0.9116,0.89635,0.89335,0.9061,0.91244,0.8953,0.89248,0.89346,0.89374,0.89952,0.90877,0.90378,0.89379,0.90537,0.89944,0.90074,0.90387,0.90262,0.86562,0.89712,0.90194,0.8899,0.88895,0.89075,0.90635,0.91186,0.89955,0.89616,0.90379,0.89373,0.89309,0.88971,0.88296,0.8992,0.90274,0.89807,0.90288,0.90137,0.90883,0.91083,0.90512,0.90626,0.91303,0.90876,0.90226,0.87936,0.91417,0.90542,0.89447,0.89458,0.90322,0.89451,0.89817,0.88654,0.89306,0.88234,0.90155,0.90157,0.89776,0.89672,0.88511,0.85753,0.87123,0.89326,0.89016,0.89564,0.90503,0.8908,0.88991,0.8973,0.90024,0.90753,0.8856,0.89593,0.89832,0.88283,0.89067,0.89219,0.87188,0.89382,0.88038,0.90899,0.89462,0.88308,0.90233,0.89852,0.9008,0.89927,0.89583,0.91047,0.90678,0.90679,0.90347,0.87956,0.90827,0.90536,0.9048,0.90327,0.89851,0.89273,0.91122,0.90448,0.90032,0.87364,0.90285,0.90456,0.90771,0.8991,0.89294,0.88831,0.89224,0.8978,0.90552,0.90178,0.89886,0.89419,0.90181,0.90907,0.89505,0.89335,0.89396,0.89983,0.89771,0.89579,0.89227,0.89109,0.90475,0.88924,0.90816,0.89621
Q86WG5,0.89153,0.89266,0.9,0.88786,0.89404,0.89748,0.89722,0.89436,0.87567,0.88997,0.89462,0.88329,0.89158,0.90022,0.88633,0.90676,0.89277,0.89641,0.8923,0.90056,0.90508,0.87581,0.89761,0.90801,0.88193,0.89796,0.90174,0.89448,0.89035,0.90404,0.89865,0.90355,0.89391,0.88593,0.89082,0.87437,0.88114,0.88783,0.91048,0.89217,0.89382,0.89875,0.9058,0.90273,0.90025,0.89723,0.88349,0.85267,0.86673,0.90049,0.88457,0.87161,0.89826,0.90521,0.88033,0.74231,0.0,0.89672,0.86759,0.89677,0.87536,0.88533,0.8777,0.8996,0.9043,0.89756,0.89763,0.89348,0.89319,0.90592,0.8887,0.88972,0.89947,0.8954,0.89766,0.9117,0.90386,0.89082,0.89177,0.88887,0.87443,0.9069,0.89127,0.90529,0.86927,0.89618,0.9063,0.90174,0.89511,0.90777,0.90741,0.89786,0.88706,0.90563,0.89873,0.91482,0.87921,0.89679,0.88683,0.90545,0.91013,0.89122,0.90904,0.89929,0.90627,0.88671,0.90388,0.87887,0.88842,0.88911,0.88153,0.89047,0.90002,0.89801,0.8995,0.89341,0.87488,0.90748,0.90738,0.90149,0.88104,0.89276,0.88086,0.8976,0.91102,0.90941,0.88414,0.88808,0.89227,0.88441,0.8894,0.88798,0.87091,0.88993,0.89122,0.88682,0.91078,0.87451,0.89578,0.89774,0.88558,0.89164,0.89854,0.90223,0.89182,0.88993,0.90198,0.89864,0.89566,0.88578,0.89131,0.90732,0.90135,0.90335,0.9014,0.8941,0.88183,0.89349,0.89529,0.90223,0.87592,0.89254,0.90652,0.89699,0.9183,0.90079,0.90264,0.90257,0.89248,0.90659,0.87274,0.90889,0.90628,0.90707,0.90249,0.90325,0.89865,0.91486,0.88881,0.88043,0.9026,0.88509,0.88904,0.90416,0.91019,0.89217,0.88544,0.91322,0.8951,0.89902,0.89516,0.89789,0.8913,0.88213,0.88695,0.88493,0.8839,0.8807,0.8774,0.89651,0.88871,0.9023,0.89825,0.90071
