ID,A0A0H3KB22,A0A0R0FIC1,A0A0R0GAG6,A0A0R4J536,A0A0Z8EWX1,A0A1B8PDY4,A0A1D6F795,A0A1D6KKP7,A0A1D6L6E5,A0A1D8PS33,A0A1F2VBE7,A0A1F2WQF4,A0A1I3QG02,A0A1I5E523,A0A2V9HK14,A0A3D4P501,A0A3N0ANJ2,A0A661U9F1,A3DDW1,A4HSJ7,A4HWP3,A4HWS3,A4HY57,A4I0J4,A4IGH2,A4J6G2,A7RNF3,B4FFP5,B4FJY4,B5DF48,B6TM42,B8A031,B9M511,C0PGU3,C0PN26,C6FX51,C6KT59,D3ZVG1,D4ACM1,E4N8S5,EIC300131,F4IVY6,H2JHX2,HED132381,I1JHY9,I1JXG4,I1JXG5,I1KTQ5,I1KXG4,I1LFP7,I1LIK7,I1LNN6,K7K4A9,K7LNH5,L4IZD0,MBB2876758-1,MBI19861291,MBL84112071,MBL84891351,MBM41893231,MBN8969022-1,MBO69482481,MBS03225261,MBS03678631,MBU07513571,MCA0419989-1,NOQ145911,NWG304921,O13642,O14023,O24770,O31423,O43766,O59761,O59778,O70600,OQW784741,P0A9N4,P0A9N8,P0AEI1,P0AEI4,P12996,P30140,P30745,P32131,P32451,P32875,P36979,P52062,P54967,P60716,P64554,P69848,P9WJS3,P9WPQ7,Q02908,Q08960,Q08C92,Q09316,Q0E297,Q0JD33,Q0JKY3,Q0TTH1,Q10QB5,Q1ZXC6,Q20624,Q21452,Q23651,Q2FV03,Q2FVJ7,Q2FXH0,Q2FXY9,Q2FXZ6,Q2FZ02,Q2FZ66,Q2FZX4,Q2G1D7,Q2G1X7,Q2MFI7,Q2QQ49,Q2QU90,Q2R1U4,Q39055,Q3ABV3,Q46CH7,Q46E78,Q4CUJ9,Q4CXG8,Q4DC43,Q4DKU2,Q4DPP3,Q4DT80,Q4DXJ3,Q4DYL7,Q4E0Z1,Q54J76,Q54KV4,Q54NM6,Q54VE8,Q56184,Q5IW0,Q5JM88,Q5RH95,Q5RIC0,Q5RKZ7,Q5SUV1,Q5VV42,Q5XIH4,Q5ZAQ2,Q69U93,Q6L534,Q6NUM6,Q6PG34,Q6PHG4,Q70KE5,Q7JQW6,Q7K4W1,Q7X7L3,Q7XRF1,Q841K7,Q84JV6,Q8BJM7,Q8BTW8,Q8CBB9,Q8G907,Q8H0V1,Q8H8N3,Q8I3L6,Q8I5E0,Q8IDQ0,Q8IM25,Q8IQF1,Q8LEE8,Q8MXQ7,Q8RXN5,Q8WXG1,Q91WE6,Q93XX3,Q93ZR1
MBM41893231,0.14598,0.14698,0.12796,0.12996,0.16286,0.12664,0.14988,0.14329,0.14076,0.13305,0.22001,0.17817,0.16632,0.35461,0.19093,0.14025,0.18045,0.19253,0.19453,0.13472,0.14752,0.15133,0.15087,0.16543,0.13634,0.18873,0.17076,0.16434,0.13093,0.13354,0.1254,0.12003,0.25133,0.1281,0.14896,0.13251,0.12257,0.18691,0.12502,0.14722,0.67912,0.14231,0.19509,0.75198,0.1482,0.13806,0.12973,0.19549,0.13114,0.14613,0.13345,0.1342,0.14973,0.14325,0.15798,0.13692,0.74949,0.76992,0.75062,1.0,0.13213,0.71885,0.75751,0.69502,0.72973,0.15698,0.7105,0.74566,0.11493,0.12177,0.11851,0.35267,0.11481,0.12622,0.14673,0.15695,0.72633,0.169,0.1553,0.14012,0.16342,0.13387,0.11127,0.14692,0.12722,0.12966,0.12919,0.12422,0.12091,0.12346,0.1167,0.16036,0.12888,0.13292,0.13521,0.1268,0.12271,0.13954,0.11825,0.18674,0.17494,0.13484,0.13633,0.14332,0.13783,0.19554,0.13441,0.10812,0.16538,0.13305,0.12285,0.14174,0.13109,0.12748,0.13321,0.14558,0.1481,0.14831,0.12955,0.18796,0.13898,0.15427,0.19431,0.12857,0.27735,0.14423,0.13974,0.13031,0.11652,0.15683,0.12842,0.13951,0.12847,0.13605,0.14011,0.13385,0.13412,0.14281,0.16179,0.13011,0.13861,0.14709,0.12438,0.11751,0.17989,0.14373,0.14813,0.13029,0.1333,0.12744,0.12669,0.15006,0.16662,0.13009,0.1165,0.11716,0.13287,0.12334,0.12827,0.15034,0.13987,0.12976,0.12481,0.15187,0.12684,0.12122,0.13277,0.1273,0.17038,0.12512,0.14116,0.17365,0.14087,0.12182,0.14677,0.11974,0.15234,0.14878,0.12723
MBN8969022-1,0.1451,0.11604,0.11515,0.15134,0.14912,0.11983,0.12583,0.13094,0.121,0.14032,0.12758,0.1238,0.12893,0.13417,0.13044,0.15546,0.13062,0.11936,0.1278,0.16385,0.13512,0.12727,0.18133,0.13333,0.31878,0.13494,0.14326,0.14708,0.13186,0.126,0.125,0.1501,0.14597,0.1374,0.16349,0.13688,0.11422,0.14526,0.12617,0.12926,0.16701,0.13124,0.13726,0.13978,0.11494,0.34661,0.13203,0.16407,0.14091,0.14643,0.12248,0.13446,0.1227,0.12958,0.59869,0.63053,0.14198,0.12853,0.1352,0.13213,1.0,0.13196,0.12863,0.12174,0.12131,0.65604,0.1379,0.12589,0.17819,0.13835,0.1099,0.13141,0.17639,0.11571,0.13035,0.13034,0.15438,0.12843,0.14913,0.11935,0.13909,0.12095,0.13662,0.14023,0.32403,0.11456,0.18325,0.1202,0.23345,0.1183,0.12636,0.13554,0.13995,0.12668,0.13368,0.1375,0.12618,0.1152,0.10328,0.13273,0.13949,0.15687,0.14922,0.11999,0.12969,0.13459,0.14611,0.12809,0.16105,0.15628,0.12802,0.20639,0.13401,0.1145,0.13127,0.14076,0.1167,0.17801,0.12527,0.12238,0.17751,0.13121,0.13979,0.10866,0.14812,0.11027,0.10698,0.13942,0.14999,0.12624,0.11295,0.13766,0.12623,0.14432,0.13568,0.14349,0.14308,0.13105,0.13581,0.12718,0.13157,0.14482,0.12652,0.10897,0.15973,0.33427,0.12238,0.2027,0.16926,0.1203,0.18111,0.11473,0.12381,0.19613,0.15162,0.1886,0.13397,0.11258,0.16761,0.13116,0.11064,0.11853,0.11944,0.13441,0.14041,0.11918,0.12979,0.13207,0.11008,0.13229,0.12454,0.1373,0.17009,0.12157,0.12284,0.14591,0.12197,0.14908,0.14134
MBO69482481,0.12032,0.16626,0.14535,0.1356,0.18183,0.129,0.13206,0.12984,0.15735,0.12373,0.23509,0.15981,0.12715,0.34805,0.17714,0.13735,0.17709,0.19485,0.16598,0.12918,0.12971,0.18808,0.11111,0.12452,0.12791,0.13779,0.1399,0.15961,0.10957,0.11724,0.13004,0.12653,0.19305,0.11021,0.13445,0.13545,0.14094,0.16137,0.10849,0.12676,0.68141,0.17569,0.18234,0.73401,0.15181,0.13241,0.1212,0.17164,0.13176,0.20096,0.12793,0.15266,0.13436,0.12046,0.13285,0.13095,0.78253,0.7577,0.70945,0.71885,0.13196,1.0,0.70012,0.74123,0.74049,0.11913,0.73661,0.74393,0.12536,0.1145,0.13687,0.31849,0.11426,0.13056,0.12711,0.13458,0.68103,0.13786,0.13241,0.14952,0.14863,0.13394,0.13897,0.15788,0.14485,0.1459,0.12844,0.11686,0.11846,0.12537,0.1484,0.15215,0.13612,0.15791,0.11024,0.11489,0.13973,0.15182,0.12253,0.14977,0.17103,0.13417,0.15254,0.17225,0.11163,0.14445,0.12699,0.12022,0.19669,0.15806,0.12051,0.13803,0.14284,0.14519,0.11739,0.11016,0.13339,0.14467,0.11991,0.1686,0.11967,0.10692,0.14712,0.11803,0.28237,0.13953,0.15799,0.13414,0.11745,0.11698,0.15079,0.12911,0.12738,0.13528,0.16323,0.13531,0.12038,0.15932,0.12427,0.14538,0.13177,0.18878,0.11766,0.12243,0.15224,0.14554,0.15743,0.13023,0.12158,0.12684,0.13015,0.12465,0.16267,0.13317,0.12584,0.12211,0.14373,0.11491,0.14434,0.15137,0.16317,0.12394,0.11767,0.12739,0.12977,0.1342,0.1389,0.14207,0.14503,0.15032,0.12832,0.17488,0.16806,0.12975,0.15911,0.16351,0.16655,0.14724,0.1077
MBS03225261,0.16731,0.10714,0.11953,0.14828,0.16434,0.12037,0.17199,0.14103,0.10805,0.16724,0.27717,0.2015,0.1864,0.37333,0.18143,0.16336,0.16552,0.24858,0.13717,0.13136,0.1344,0.15258,0.17226,0.17966,0.1174,0.16504,0.13705,0.14523,0.11218,0.12212,0.13615,0.12452,0.20778,0.11689,0.15309,0.1255,0.11956,0.17895,0.11529,0.12153,0.71095,0.13471,0.20713,0.75105,0.14132,0.12961,0.11144,0.18198,0.12197,0.16103,0.12782,0.11869,0.15674,0.1623,0.15837,0.1281,0.74048,0.79918,0.73902,0.75751,0.12863,0.70012,1.0,0.80022,0.75924,0.14016,0.74151,0.73608,0.13784,0.1419,0.12169,0.33433,0.13108,0.14124,0.15678,0.12035,0.72386,0.14262,0.1481,0.12091,0.1427,0.11128,0.11784,0.16217,0.1227,0.14454,0.13243,0.11698,0.16604,0.1342,0.13706,0.1477,0.15383,0.15207,0.11762,0.12029,0.11809,0.13931,0.12336,0.16762,0.12333,0.134,0.12445,0.14692,0.11686,0.18785,0.15186,0.11691,0.17173,0.1276,0.11338,0.1378,0.13282,0.13066,0.14469,0.1447,0.12508,0.16298,0.148,0.17353,0.13746,0.14238,0.1617,0.12215,0.31454,0.12666,0.13017,0.12262,0.15194,0.16257,0.1212,0.12175,0.11687,0.15488,0.13504,0.1362,0.1401,0.14044,0.12327,0.12636,0.14736,0.14246,0.12518,0.11918,0.18663,0.14057,0.12705,0.13695,0.12467,0.12376,0.13695,0.13241,0.13064,0.12131,0.11809,0.13174,0.12833,0.12031,0.14858,0.14113,0.12813,0.12466,0.16519,0.11888,0.14238,0.13764,0.11836,0.12155,0.14197,0.14624,0.13745,0.20654,0.14615,0.16607,0.13567,0.12626,0.12629,0.1243,0.11954
MBS03678631,0.13554,0.12106,0.11838,0.14025,0.16876,0.13007,0.1379,0.12471,0.11124,0.12364,0.26709,0.2185,0.16465,0.404,0.19154,0.14502,0.16259,0.22644,0.1408,0.12403,0.13206,0.1648,0.14868,0.16444,0.12002,0.13442,0.13001,0.12744,0.10909,0.13705,0.12697,0.12186,0.20158,0.1114,0.14846,0.10945,0.12127,0.20562,0.12259,0.11809,0.72128,0.1398,0.17787,0.76095,0.14028,0.15049,0.11762,0.21873,0.12659,0.16442,0.13298,0.13267,0.13734,0.12268,0.13102,0.13157,0.72524,0.79096,0.76651,0.69502,0.12174,0.74123,0.80022,1.0,0.8099,0.1173,0.76445,0.79989,0.1264,0.11258,0.13238,0.32569,0.13736,0.12837,0.12524,0.14465,0.7262,0.14333,0.14619,0.12284,0.1308,0.12833,0.10769,0.14893,0.1431,0.12155,0.13245,0.11625,0.14421,0.12994,0.13054,0.16491,0.15057,0.14714,0.11769,0.10886,0.12601,0.12223,0.12639,0.19859,0.12656,0.13085,0.11881,0.16369,0.12073,0.19814,0.13952,0.13507,0.1774,0.13399,0.12844,0.14629,0.14454,0.1383,0.14029,0.12939,0.11542,0.14234,0.12781,0.20566,0.12766,0.12275,0.19725,0.1152,0.29357,0.1169,0.14644,0.1226,0.14074,0.14734,0.14,0.12284,0.12018,0.13068,0.12259,0.13405,0.14393,0.14382,0.11479,0.12246,0.15268,0.14723,0.12313,0.13127,0.20614,0.14337,0.14502,0.12613,0.12524,0.12782,0.14186,0.15297,0.1338,0.12159,0.12189,0.13025,0.12694,0.12038,0.13965,0.14392,0.13671,0.14994,0.16178,0.14214,0.14809,0.11692,0.1176,0.14166,0.13518,0.14594,0.15715,0.21833,0.15005,0.14997,0.12376,0.14361,0.14058,0.12597,0.11649
MBU07513571,0.13479,0.12462,0.12544,0.13734,0.16833,0.14024,0.14377,0.13349,0.13359,0.12904,0.20069,0.1781,0.18828,0.39835,0.17171,0.14024,0.173,0.24033,0.11992,0.1355,0.1434,0.17824,0.13542,0.173,0.13099,0.14141,0.17323,0.1219,0.13106,0.12656,0.12143,0.11676,0.20764,0.12713,0.14165,0.11778,0.12488,0.16443,0.1404,0.1303,0.73458,0.16327,0.1825,0.74665,0.14827,0.13274,0.13006,0.15417,0.14015,0.17775,0.12951,0.14253,0.11958,0.12462,0.14605,0.13064,0.75349,0.72917,0.78044,0.72973,0.12131,0.74049,0.75924,0.8099,1.0,0.12451,0.76692,0.84114,0.13423,0.12673,0.13473,0.3075,0.13376,0.12992,0.1417,0.15271,0.73466,0.15416,0.14344,0.13434,0.14413,0.12745,0.1203,0.14993,0.12812,0.11654,0.1499,0.10474,0.14475,0.13505,0.13513,0.14078,0.15637,0.14314,0.13159,0.11435,0.15865,0.12104,0.12839,0.14872,0.13079,0.13868,0.12462,0.15593,0.13094,0.17275,0.1426,0.14654,0.16082,0.14093,0.11857,0.14182,0.13057,0.14035,0.15328,0.15107,0.14813,0.13112,0.14059,0.15372,0.12904,0.11846,0.14784,0.1267,0.30752,0.12354,0.15705,0.13708,0.14443,0.17323,0.14809,0.1721,0.1271,0.13203,0.14005,0.13808,0.12639,0.14503,0.12937,0.14179,0.16202,0.1477,0.14184,0.13705,0.15033,0.1765,0.12752,0.14735,0.13958,0.12868,0.14788,0.14478,0.13619,0.14018,0.14713,0.15473,0.14127,0.12292,0.13681,0.17242,0.15916,0.13741,0.12259,0.15215,0.1461,0.11024,0.11798,0.15286,0.12649,0.1352,0.13468,0.17769,0.1527,0.13462,0.14202,0.13709,0.13073,0.15597,0.13964
MCA0419989-1,0.11654,0.16521,0.16599,0.14418,0.14944,0.15152,0.12149,0.10908,0.15297,0.12309,0.12691,0.15384,0.15975,0.12035,0.1207,0.15028,0.15615,0.1201,0.13311,0.14243,0.12998,0.13496,0.16221,0.15263,0.29137,0.15225,0.13712,0.12199,0.1334,0.1235,0.12116,0.11747,0.17474,0.12656,0.15322,0.12825,0.1405,0.12379,0.11168,0.12573,0.12583,0.11836,0.13304,0.1347,0.1224,0.29056,0.11458,0.15605,0.17117,0.1209,0.12178,0.1196,0.12326,0.1247,0.57539,0.7533,0.14181,0.13675,0.16163,0.15698,0.65604,0.11913,0.14016,0.1173,0.12451,1.0,0.11998,0.11103,0.16611,0.14778,0.11994,0.14188,0.13143,0.1288,0.13688,0.14146,0.14339,0.13557,0.14308,0.12016,0.13564,0.10608,0.13654,0.12668,0.25271,0.11893,0.20306,0.13917,0.23342,0.11556,0.12049,0.12676,0.18335,0.11879,0.1197,0.13393,0.10917,0.13596,0.12102,0.12525,0.12472,0.14513,0.1395,0.13256,0.13992,0.13149,0.15445,0.11213,0.14522,0.12407,0.17367,0.15521,0.13575,0.14616,0.12221,0.13351,0.12789,0.12561,0.13553,0.13004,0.18281,0.11306,0.16348,0.12137,0.13904,0.11182,0.11443,0.13603,0.15833,0.11486,0.11853,0.12657,0.12098,0.14737,0.14473,0.13135,0.13535,0.15123,0.14191,0.11741,0.12722,0.13962,0.13755,0.12013,0.13831,0.30822,0.1265,0.16001,0.16222,0.12684,0.17222,0.134,0.1241,0.14687,0.14604,0.18012,0.13975,0.11694,0.16274,0.11806,0.13499,0.1156,0.13466,0.14178,0.15426,0.13327,0.16556,0.1102,0.14708,0.13053,0.1359,0.14704,0.1709,0.15202,0.15918,0.13158,0.12312,0.17279,0.12439
NOQ145911,0.12662,0.12234,0.11618,0.16009,0.16946,0.11513,0.12843,0.12701,0.12805,0.11299,0.24075,0.18838,0.16062,0.3645,0.17936,0.15737,0.19419,0.22786,0.13767,0.12428,0.14723,0.15514,0.11625,0.1501,0.13447,0.14639,0.17698,0.14987,0.12137,0.11793,0.12893,0.12172,0.18266,0.12462,0.13635,0.11445,0.12123,0.16879,0.12722,0.12381,0.80301,0.11925,0.19744,0.74554,0.12293,0.15132,0.11829,0.17745,0.14058,0.17053,0.12777,0.12689,0.12376,0.13278,0.13268,0.13372,0.693,0.73526,0.73025,0.7105,0.1379,0.73661,0.74151,0.76445,0.76692,0.11998,1.0,0.73379,0.14196,0.1187,0.13148,0.32235,0.1238,0.13392,0.13499,0.14602,0.80067,0.16051,0.13717,0.13373,0.14111,0.12821,0.12518,0.14678,0.14269,0.11575,0.14786,0.10495,0.13165,0.12573,0.13557,0.16875,0.1583,0.15324,0.13093,0.13301,0.1436,0.14797,0.10685,0.16726,0.14002,0.14396,0.14362,0.15222,0.12305,0.13511,0.1088,0.12985,0.13124,0.12146,0.13171,0.13185,0.14169,0.165,0.14098,0.12127,0.16939,0.15805,0.15664,0.17979,0.13538,0.12706,0.15738,0.12539,0.29347,0.13193,0.13989,0.13164,0.11036,0.13138,0.13024,0.12897,0.12335,0.13172,0.14935,0.15299,0.13372,0.147,0.11367,0.13354,0.15603,0.12822,0.13863,0.14299,0.16783,0.1272,0.13303,0.13103,0.12336,0.12391,0.11794,0.13092,0.14103,0.13033,0.11837,0.13245,0.12706,0.11623,0.14997,0.14328,0.13906,0.11295,0.12489,0.14728,0.14668,0.10856,0.13184,0.13292,0.14901,0.13683,0.12941,0.17708,0.15537,0.16747,0.15335,0.12287,0.13381,0.13659,0.11768
NWG304921,0.15385,0.13235,0.13063,0.13057,0.18684,0.11434,0.14023,0.12147,0.14046,0.12313,0.19859,0.18907,0.17349,0.35763,0.18352,0.16504,0.15987,0.21885,0.14113,0.12561,0.13132,0.16883,0.15835,0.15158,0.1187,0.13835,0.14253,0.12951,0.12801,0.16923,0.1162,0.14314,0.21497,0.12265,0.15949,0.11912,0.13487,0.18208,0.11755,0.11465,0.70167,0.16386,0.17054,0.72375,0.15569,0.12476,0.12929,0.18835,0.13311,0.17422,0.12357,0.13683,0.12801,0.12019,0.11407,0.12198,0.73514,0.7376,0.81983,0.74566,0.12589,0.74393,0.73608,0.79989,0.84114,0.11103,0.73379,1.0,0.13356,0.11025,0.15893,0.33215,0.14737,0.1568,0.11797,0.1319,0.76374,0.19824,0.14686,0.12185,0.14081,0.1278,0.11854,0.19136,0.12375,0.12784,0.14998,0.11038,0.13296,0.12389,0.12275,0.12469,0.12897,0.14434,0.1258,0.10588,0.1336,0.11642,0.11789,0.16691,0.13635,0.13387,0.13143,0.17077,0.12295,0.1759,0.13142,0.12696,0.18695,0.14643,0.12577,0.13011,0.16015,0.13521,0.16379,0.13796,0.14006,0.12583,0.14287,0.18597,0.14174,0.11149,0.18185,0.1131,0.30328,0.12061,0.13255,0.12547,0.13831,0.15502,0.12897,0.12474,0.11075,0.14509,0.13748,0.15814,0.12842,0.1564,0.1381,0.11811,0.12865,0.15182,0.12669,0.12832,0.18467,0.13386,0.1235,0.15361,0.15464,0.11261,0.16492,0.15106,0.12682,0.16057,0.12596,0.12701,0.12677,0.1156,0.13907,0.1434,0.15962,0.1808,0.12208,0.12844,0.14844,0.11366,0.12749,0.13744,0.13843,0.13375,0.14215,0.18245,0.1738,0.11648,0.13231,0.1311,0.13069,0.1411,0.11731
O13642,0.15969,0.15005,0.12906,0.40833,0.15833,0.14952,0.15042,0.14112,0.14671,0.1514,0.11498,0.13244,0.17149,0.14975,0.14328,0.13561,0.13011,0.14415,0.14204,0.13009,0.11879,0.13227,0.43623,0.11812,0.15198,0.12356,0.11339,0.16905,0.12895,0.14398,0.1444,0.3693,0.14279,0.12824,0.56527,0.1258,0.19681,0.15708,0.13385,0.15268,0.15166,0.13388,0.15531,0.12878,0.13116,0.15199,0.13339,0.12695,0.1725,0.13055,0.12891,0.13004,0.13691,0.1374,0.12592,0.18037,0.14435,0.13555,0.13057,0.11493,0.17819,0.12536,0.13784,0.1264,0.13423,0.16611,0.14196,0.13356,1.0,0.13454,0.11596,0.127,0.66428,0.12824,0.13202,0.11689,0.13642,0.11826,0.13159,0.12927,0.14272,0.13174,0.13793,0.13762,0.22764,0.11662,0.74677,0.14348,0.13743,0.12417,0.38663,0.13433,0.13034,0.13252,0.15727,0.13901,0.12634,0.12215,0.12102,0.14492,0.15995,0.16114,0.149,0.14914,0.1223,0.13801,0.67023,0.12751,0.1364,0.12782,0.13331,0.14338,0.20392,0.15229,0.12926,0.27471,0.12583,0.13053,0.16538,0.13836,0.13331,0.13077,0.14923,0.13499,0.12759,0.14557,0.1131,0.13814,0.40686,0.12427,0.13197,0.11892,0.12609,0.35888,0.13678,0.13666,0.11372,0.15508,0.12902,0.15474,0.13162,0.14175,0.12999,0.12199,0.15801,0.19136,0.11943,0.69421,0.64809,0.13618,0.63479,0.17014,0.13732,0.70201,0.14288,0.67131,0.11933,0.12789,0.41257,0.1242,0.12424,0.14038,0.10925,0.12577,0.11976,0.12718,0.13634,0.12616,0.12041,0.61981,0.15419,0.14116,0.64394,0.11624,0.1206,0.11536,0.11739,0.14309,0.12201
O14023,0.14522,0.12286,0.12353,0.14895,0.12188,0.13165,0.12236,0.12938,0.12311,0.11507,0.13942,0.13084,0.11574,0.14893,0.16994,0.12564,0.13864,0.1615,0.13345,0.13154,0.13314,0.2726,0.11905,0.20065,0.16129,0.16195,0.13397,0.11352,0.82393,0.13974,0.14656,0.11724,0.1201,0.81976,0.14583,0.1296,0.13181,0.14209,0.82835,0.1325,0.18163,0.14757,0.12448,0.12969,0.13059,0.13928,0.81698,0.12554,0.11485,0.13172,0.1398,0.11667,0.15449,0.16849,0.1282,0.12023,0.13427,0.1331,0.1129,0.12177,0.13835,0.1145,0.1419,0.11258,0.12673,0.14778,0.1187,0.11025,0.13454,1.0,0.1274,0.13216,0.13775,0.11539,0.12675,0.12111,0.1308,0.11416,0.13538,0.1196,0.12374,0.12873,0.1134,0.12629,0.13088,0.1245,0.16209,0.1472,0.12258,0.14587,0.13177,0.12744,0.12166,0.12402,0.11793,0.83114,0.11392,0.11988,0.14672,0.13082,0.11611,0.12701,0.12249,0.11505,0.84781,0.13017,0.14931,0.82912,0.13137,0.13253,0.17155,0.12343,0.12706,0.13247,0.14663,0.12813,0.11961,0.12533,0.12148,0.11828,0.1233,0.14582,0.11454,0.11123,0.13726,0.14867,0.25793,0.14029,0.1178,0.20728,0.24891,0.10724,0.12694,0.12669,0.13648,0.13211,0.15124,0.11746,0.1339,0.12324,0.15565,0.16558,0.10609,0.85562,0.13839,0.15106,0.12844,0.13218,0.14737,0.14701,0.1418,0.12058,0.12228,0.13672,0.12708,0.14934,0.11426,0.78709,0.11582,0.12846,0.14286,0.1513,0.13824,0.11617,0.14249,0.14901,0.12553,0.12312,0.29396,0.13323,0.13581,0.13641,0.14975,0.1345,0.12696,0.13253,0.12536,0.11758,0.80895
O24770,0.1199,0.1138,0.11871,0.1041,0.11441,0.10701,0.12951,0.11829,0.10974,0.11927,0.12191,0.12381,0.11575,0.10195,0.12143,0.10112,0.13071,0.11559,0.10913,0.13263,0.10725,0.123,0.11991,0.11605,0.10858,0.1062,0.12932,0.11828,0.10713,0.13097,0.11684,0.10754,0.12831,0.10909,0.11467,0.11606,0.11415,0.11969,0.12047,0.1225,0.12985,0.12632,0.12251,0.12556,0.13396,0.12485,0.10765,0.11003,0.11279,0.1191,0.10601,0.14059,0.11628,0.12528,0.10799,0.11482,0.13035,0.13871,0.15032,0.11851,0.1099,0.13687,0.12169,0.13238,0.13473,0.11994,0.13148,0.15893,0.11596,0.1274,1.0,0.12651,0.09704,0.11559,0.1219,0.1192,0.11858,0.12013,0.12881,0.12284,0.10508,0.11531,0.10943,0.10159,0.14547,0.12373,0.11425,0.12267,0.12563,0.13485,0.11095,0.12017,0.10845,0.13062,0.11784,0.1203,0.11926,0.10179,0.10888,0.11154,0.11616,0.11992,0.12714,0.12444,0.1461,0.12511,0.11264,0.12784,0.1158,0.10619,0.12771,0.1119,0.13071,0.11166,0.10419,0.11463,0.11665,0.11184,0.12769,0.10934,0.12515,0.12036,0.12137,0.13372,0.11961,0.11664,0.12019,0.11412,0.12805,0.1074,0.14093,0.12159,0.11027,0.12223,0.11408,0.1103,0.13606,0.13813,0.12366,0.14755,0.13082,0.14819,0.11828,0.12767,0.12685,0.11307,0.12666,0.11568,0.12655,0.12126,0.12265,0.13672,0.13107,0.1235,0.11413,0.11807,0.09992,0.10908,0.12787,0.11454,0.12132,0.1395,0.10746,0.11274,0.11997,0.14743,0.11098,0.12432,0.12947,0.13733,0.14125,0.10994,0.10974,0.12733,0.13483,0.10287,0.11793,0.13255,0.1143
O31423,0.14119,0.15993,0.16699,0.13194,0.19497,0.13132,0.16044,0.10647,0.14582,0.12567,0.18637,0.18479,0.17805,0.24382,0.17199,0.15953,0.2501,0.15889,0.13592,0.14247,0.15487,0.14642,0.13867,0.14397,0.13019,0.1413,0.15934,0.13852,0.17988,0.13058,0.11544,0.12514,0.19487,0.18584,0.1323,0.13369,0.11928,0.17256,0.13174,0.13066,0.32682,0.15372,0.16484,0.35211,0.15189,0.12176,0.19027,0.15277,0.13951,0.13547,0.11924,0.12665,0.1422,0.14313,0.1581,0.13689,0.32473,0.34518,0.36124,0.35267,0.13141,0.31849,0.33433,0.32569,0.3075,0.14188,0.32235,0.33215,0.127,0.13216,0.12651,1.0,0.15438,0.12348,0.15265,0.18214,0.31645,0.13222,0.15958,0.12308,0.14136,0.13265,0.13484,0.14915,0.12976,0.16569,0.13188,0.12215,0.14814,0.13046,0.1301,0.15394,0.1356,0.15209,0.13847,0.13209,0.14841,0.13473,0.12658,0.13904,0.12682,0.1523,0.20273,0.15878,0.11745,0.14681,0.11586,0.15371,0.13971,0.11355,0.13347,0.16036,0.12067,0.12178,0.14404,0.14481,0.14277,0.14722,0.15116,0.14322,0.13693,0.125,0.13495,0.13589,0.17518,0.13104,0.12305,0.13339,0.12614,0.14236,0.13134,0.14711,0.12632,0.13176,0.13468,0.13863,0.12861,0.12613,0.13818,0.13402,0.14195,0.13137,0.16987,0.11719,0.19033,0.13185,0.1534,0.17197,0.14453,0.10446,0.13122,0.13948,0.15694,0.15527,0.14087,0.13702,0.13081,0.19886,0.13026,0.13475,0.13972,0.13822,0.12128,0.18566,0.15896,0.14789,0.13567,0.15365,0.1756,0.15138,0.15092,0.12591,0.13182,0.12312,0.16633,0.13237,0.14707,0.14436,0.16814
O43766,0.14512,0.145,0.15632,0.41543,0.1567,0.17571,0.13797,0.11683,0.13495,0.11138,0.13905,0.14263,0.13238,0.12092,0.1357,0.12821,0.13316,0.14013,0.20398,0.15786,0.11139,0.10793,0.45098,0.11461,0.15624,0.11588,0.14849,0.13721,0.12826,0.12187,0.12029,0.39329,0.15776,0.12362,0.64475,0.11788,0.16641,0.16537,0.11749,0.16018,0.15093,0.14716,0.14599,0.12977,0.12335,0.15064,0.12483,0.14881,0.14315,0.14538,0.12873,0.11861,0.13284,0.12254,0.15426,0.11765,0.1443,0.13055,0.14258,0.11481,0.17639,0.11426,0.13108,0.13736,0.13376,0.13143,0.1238,0.14737,0.66428,0.13775,0.09704,0.15438,1.0,0.13917,0.13155,0.11785,0.13045,0.12607,0.13514,0.11914,0.15017,0.1185,0.12042,0.14006,0.18811,0.11327,0.66012,0.11841,0.17776,0.12963,0.37911,0.14008,0.12782,0.122,0.16283,0.1353,0.11919,0.13801,0.11552,0.16681,0.12004,0.16302,0.13758,0.15753,0.12399,0.12946,0.73466,0.11944,0.15058,0.12538,0.1273,0.14372,0.13187,0.13349,0.13094,0.26334,0.16572,0.14246,0.12668,0.17078,0.11891,0.13204,0.12958,0.12261,0.1407,0.14059,0.12435,0.12428,0.43026,0.11527,0.12286,0.13843,0.1249,0.41088,0.12185,0.13921,0.11812,0.14438,0.13591,0.13248,0.128,0.12881,0.11391,0.13638,0.14423,0.17853,0.118,0.86503,0.68699,0.11562,0.69283,0.12101,0.12964,0.81288,0.12505,0.74763,0.11635,0.11804,0.41863,0.13176,0.13524,0.11704,0.14627,0.1172,0.14279,0.14102,0.13742,0.12378,0.12609,0.70439,0.1504,0.14651,0.74368,0.11847,0.13061,0.15293,0.10867,0.1372,0.14354
